"date","year","month","country","sector","value"
2020-01-01,2020,1,"italy","power_sd_mtco2",10.8522051147392
2020-01-01,2020,1,"italy","industry_fit_mtco2",4.51576626439053
2020-01-01,2020,1,"italy","industry_sd_mtco2",0.577966455088204
2020-01-01,2020,1,"italy","aviation_fit_mtco2",0.153833333333332
2020-01-01,2020,1,"italy","aviation_sd_mtco2",0.00641640140430344
2020-01-01,2020,1,"italy","transport_fit_mtco2",7.43708333333325
2020-01-01,2020,1,"italy","transport_sd_mtco2",0.304795169820558
2020-01-01,2020,1,"italy","residential_fit_mtco2",6.38250000000005
2020-01-01,2020,1,"italy","residential_sd_mtco2",0.246513958088136
2020-01-01,2020,1,"italy","total_pred_mtco2",27.9265872646337
2020-01-01,2020,1,"italy","total_pred_sd_mtco2",10.8746545449896
2020-01-01,2020,1,"italy","power_lwr_mtco2",-12.2670058959018
2020-01-01,2020,1,"italy","power_upr_mtco2",31.1418145630549
2020-01-01,2020,1,"italy","industry_lwr_mtco2",3.35983335421412
2020-01-01,2020,1,"italy","industry_upr_mtco2",5.67169917456694
2020-01-01,2020,1,"italy","residential_lwr_mtco2",5.88947208382378
2020-01-01,2020,1,"italy","residential_upr_mtco2",6.87552791617632
2020-01-01,2020,1,"italy","transport_lwr_mtco2",6.82749299369213
2020-01-01,2020,1,"italy","transport_upr_mtco2",8.04667367297436
2020-01-01,2020,1,"italy","aviation_lwr_mtco2",0.141000530524725
2020-01-01,2020,1,"italy","aviation_upr_mtco2",0.166666136141939
2020-01-01,2020,1,"italy","total_pred_lwr_mtco2",6.17727817465445
2020-01-01,2020,1,"italy","total_pred_upr_mtco2",49.675896354613
2020-01-01,2020,1,"japan","power_fit_mtco2",60.279017239231
2020-01-01,2020,1,"japan","power_sd_mtco2",6.23418369022151
2020-01-01,2020,1,"japan","industry_fit_mtco2",20.0360215604976
2020-01-01,2020,1,"japan","industry_sd_mtco2",1.6570782503132
2020-01-01,2020,1,"japan","aviation_fit_mtco2",0.723333333333329
2020-01-01,2020,1,"japan","aviation_sd_mtco2",0.011682106489419
2020-01-01,2020,1,"japan","transport_fit_mtco2",14.3119999999999
2020-01-01,2020,1,"japan","transport_sd_mtco2",0.230110811279432
2020-01-01,2020,1,"japan","residential_fit_mtco2",8.83499999999992
2020-01-01,2020,1,"japan","residential_sd_mtco2",0.101504805317984
2020-01-01,2020,1,"japan","total_pred_mtco2",104.185372133062
2020-01-01,2020,1,"japan","total_pred_sd_mtco2",6.45556700016872
2020-01-01,2020,1,"japan","power_lwr_mtco2",47.810649858788
2020-01-01,2020,1,"japan","power_upr_mtco2",72.747384619674
2020-01-01,2020,1,"japan","industry_lwr_mtco2",16.7218650598712
2020-01-01,2020,1,"japan","industry_upr_mtco2",23.350178061124
2020-01-01,2020,1,"japan","residential_lwr_mtco2",8.63199038936395
2020-01-01,2020,1,"japan","residential_upr_mtco2",9.03800961063588
2020-01-01,2020,1,"japan","transport_lwr_mtco2",13.8517783774411
2020-01-01,2020,1,"japan","transport_upr_mtco2",14.7722216225588
2020-01-01,2020,1,"japan","aviation_lwr_mtco2",0.699969120354491
2020-01-01,2020,1,"japan","aviation_upr_mtco2",0.746697546312167
2020-01-01,2020,1,"japan","total_pred_lwr_mtco2",91.2742381327243
2020-01-01,2020,1,"japan","total_pred_upr_mtco2",117.096506133399
2020-01-01,2020,1,"russia","power_fit_mtco2",87.5335032575736
2020-01-01,2020,1,"russia","power_sd_mtco2",7.53574565973037
2020-01-01,2020,1,"russia","industry_fit_mtco2",19.8481471204484
2020-01-01,2020,1,"russia","industry_sd_mtco2",0.682492138579914
2020-01-01,2020,1,"russia","aviation_fit_mtco2",1.28633333333334
2020-01-01,2020,1,"russia","aviation_sd_mtco2",0.07611796254076
2020-01-01,2020,1,"russia","transport_fit_mtco2",19.5904166666668
2020-01-01,2020,1,"russia","transport_sd_mtco2",0.90432565825157
2020-01-01,2020,1,"russia","residential_fit_mtco2",14.6852500000002
2020-01-01,2020,1,"russia","residential_sd_mtco2",0.512346050995847
2020-01-01,2020,1,"russia","total_pred_mtco2",142.943650378022
2020-01-01,2020,1,"russia","total_pred_sd_mtco2",7.63802039037164
2020-01-01,2020,1,"russia","power_lwr_mtco2",72.4620119381129
2020-01-01,2020,1,"russia","power_upr_mtco2",102.604994577034
2020-01-01,2020,1,"russia","industry_lwr_mtco2",18.4831628432886
2020-01-01,2020,1,"russia","industry_upr_mtco2",21.2131313976082
2020-01-01,2020,1,"russia","residential_lwr_mtco2",13.6605578980085
2020-01-01,2020,1,"russia","residential_upr_mtco2",15.7099421019919
2020-01-01,2020,1,"russia","transport_lwr_mtco2",17.7817653501637
2020-01-01,2020,1,"russia","transport_upr_mtco2",21.39906798317
2020-01-01,2020,1,"russia","aviation_lwr_mtco2",1.13409740825182
2020-01-01,2020,1,"russia","aviation_upr_mtco2",1.43856925841486
2020-01-01,2020,1,"russia","total_pred_lwr_mtco2",127.667609597279
2020-01-01,2020,1,"russia","total_pred_upr_mtco2",158.219691158766
2020-01-01,2020,1,"spain","power_fit_mtco2",4.0075435206811
2020-01-01,2020,1,"spain","power_sd_mtco2",2.42234003615967
2020-01-01,2020,1,"spain","industry_fit_mtco2",5.30857457913771
2020-01-01,2020,1,"spain","industry_sd_mtco2",0.218200070364667
2020-01-01,2020,1,"spain","aviation_fit_mtco2",0.479000000000004
2020-01-01,2020,1,"spain","aviation_sd_mtco2",0.00588979723231816
2020-01-01,2020,1,"spain","transport_fit_mtco2",7.20766666666676
2020-01-01,2020,1,"spain","transport_sd_mtco2",0.0871654129579132
2020-01-01,2020,1,"spain","residential_fit_mtco2",3.10891666666672
2020-01-01,2020,1,"spain","residential_sd_mtco2",0.0839660803188804
2020-01-01,2020,1,"spain","total_pred_mtco2",20.1117014331523
2020-01-01,2020,1,"spain","total_pred_sd_mtco2",2.435164331839
2020-01-01,2020,1,"spain","power_lwr_mtco2",-0.837136551638245
2020-01-01,2020,1,"spain","power_upr_mtco2",8.85222359300045
2020-01-01,2020,1,"spain","industry_lwr_mtco2",4.87217443840838
2020-01-01,2020,1,"spain","industry_upr_mtco2",5.74497471986705
2020-01-01,2020,1,"spain","residential_lwr_mtco2",2.94098450602896
2020-01-01,2020,1,"spain","residential_upr_mtco2",3.27684882730449
2020-01-01,2020,1,"spain","transport_lwr_mtco2",7.03333584075093
2020-01-01,2020,1,"spain","transport_upr_mtco2",7.38199749258258
2020-01-01,2020,1,"spain","aviation_lwr_mtco2",0.467220405535368
2020-01-01,2020,1,"spain","aviation_upr_mtco2",0.49077959446464
2020-01-01,2020,1,"spain","total_pred_lwr_mtco2",15.2413727694743
2020-01-01,2020,1,"spain","total_pred_upr_mtco2",24.9820300968303
2020-01-01,2020,1,"uk","power_fit_mtco2",8.44972793881298
2020-01-01,2020,1,"uk","power_sd_mtco2",3.51980882345117
2020-01-01,2020,1,"uk","industry_fit_mtco2",5.02732810705479
2020-01-01,2020,1,"uk","industry_sd_mtco2",0.231310669108442
2020-01-01,2020,1,"uk","aviation_fit_mtco2",0.202416666666666
2020-01-01,2020,1,"uk","aviation_sd_mtco2",0.00607302591415097
2020-01-01,2020,1,"uk","transport_fit_mtco2",9.5655
2020-01-01,2020,1,"uk","transport_sd_mtco2",0.283810440861044
2020-01-01,2020,1,"uk","residential_fit_mtco2",7.71050000000002
2020-01-01,2020,1,"uk","residential_sd_mtco2",0.541233097267412
2020-01-01,2020,1,"uk","total_pred_mtco2",30.9554727125345
2020-01-01,2020,1,"uk","total_pred_sd_mtco2",3.57995492888545
2020-01-01,2020,1,"uk","power_lwr_mtco2",1.41011029191065
2020-01-01,2020,1,"uk","power_upr_mtco2",15.4893455857153
2020-01-01,2020,1,"uk","industry_lwr_mtco2",4.56470676883791
2020-01-01,2020,1,"uk","industry_upr_mtco2",5.48994944527167
2020-01-01,2020,1,"uk","residential_lwr_mtco2",6.6280338054652
2020-01-01,2020,1,"uk","residential_upr_mtco2",8.79296619453485
2020-01-01,2020,1,"uk","transport_lwr_mtco2",8.99787911827791
2020-01-01,2020,1,"uk","transport_upr_mtco2",10.1331208817221
2020-01-01,2020,1,"uk","aviation_lwr_mtco2",0.190270614838364
2020-01-01,2020,1,"uk","aviation_upr_mtco2",0.214562718494968
2020-01-01,2020,1,"uk","total_pred_lwr_mtco2",23.7955628547636
2020-01-01,2020,1,"uk","total_pred_upr_mtco2",38.1153825703054
2020-01-01,2020,1,"us","power_fit_mtco2",144.864972575394
2020-01-01,2020,1,"us","power_sd_mtco2",17.4670301334458
2020-01-01,2020,1,"us","industry_fit_mtco2",60.4064642306616
2020-01-01,2020,1,"us","industry_sd_mtco2",5.11217526663237
2020-01-01,2020,1,"us","aviation_fit_mtco2",13.5396666666667
2020-01-01,2020,1,"us","aviation_sd_mtco2",0.195306369516363
2020-01-01,2020,1,"us","transport_fit_mtco2",136.450083333333
2020-01-01,2020,1,"us","transport_sd_mtco2",2.13188477156078
2020-01-01,2020,1,"us","residential_fit_mtco2",53.5818333333337
2020-01-01,2020,1,"us","residential_sd_mtco2",2.95808064046125
2020-01-01,2020,1,"us","total_pred_mtco2",408.843020139389
2020-01-01,2020,1,"us","total_pred_sd_mtco2",18.5624566254612
2020-01-01,2020,1,"us","power_lwr_mtco2",109.930912308502
2020-01-01,2020,1,"us","power_upr_mtco2",179.799032842286
2020-01-01,2020,1,"us","industry_lwr_mtco2",50.1821136973969
2020-01-01,2020,1,"us","industry_upr_mtco2",70.6308147639263
2020-01-01,2020,1,"us","residential_lwr_mtco2",47.6656720524112
2020-01-01,2020,1,"us","residential_upr_mtco2",59.4979946142562
2020-01-01,2020,1,"us","transport_lwr_mtco2",132.186313790212
2020-01-01,2020,1,"us","transport_upr_mtco2",140.713852876455
2020-01-01,2020,1,"us","aviation_lwr_mtco2",13.1490539276339
2020-01-01,2020,1,"us","aviation_upr_mtco2",13.9302794056994
2020-01-01,2020,1,"us","total_pred_lwr_mtco2",371.718106888467
2020-01-01,2020,1,"us","total_pred_upr_mtco2",445.967933390312
2020-01-01,2020,1,"all","power_fit_mtco2",960.946974717755
2020-01-01,2020,1,"all","power_sd_mtco2",41.1941318400815
2020-01-01,2020,1,"all","industry_fit_mtco2",514.187536132673
2020-01-01,2020,1,"all","industry_sd_mtco2",12.2168118766768
2020-01-01,2020,1,"all","aviation_fit_mtco2",23.7053333333333
2020-01-01,2020,1,"all","aviation_sd_mtco2",0.2307692031909
2020-01-01,2020,1,"all","transport_fit_mtco2",363.607083333336
2020-01-01,2020,1,"all","transport_sd_mtco2",2.9022820804229
2020-01-01,2020,1,"all","residential_fit_mtco2",219.389333333335
2020-01-01,2020,1,"all","residential_sd_mtco2",3.89130110570289
2020-01-01,2020,1,"all","total_pred_mtco2",2081.83626085043
2020-01-01,2020,1,"all","total_pred_sd_mtco2",43.2414813631871
2020-01-01,2020,1,"all","power_lwr_mtco2",878.558711037592
2020-01-01,2020,1,"all","power_upr_mtco2",1043.33523839792
2020-01-01,2020,1,"all","industry_lwr_mtco2",489.753912379319
2020-01-01,2020,1,"all","industry_upr_mtco2",538.621159886026
2020-01-01,2020,1,"all","residential_lwr_mtco2",211.606731121929
2020-01-01,2020,1,"all","residential_upr_mtco2",227.171935544741
2020-01-01,2020,1,"all","transport_lwr_mtco2",357.80251917249
2020-01-01,2020,1,"all","transport_upr_mtco2",369.411647494182
2020-01-01,2020,1,"all","aviation_lwr_mtco2",23.2437949269515
2020-01-01,2020,1,"all","aviation_upr_mtco2",24.1668717397151
2020-01-01,2020,1,"all","total_pred_lwr_mtco2",1995.35329812406
2020-01-01,2020,1,"all","total_pred_upr_mtco2",2168.31922357681
2020-02-01,2020,2,"brazil","power_fit_mtco2",3.9328453397876
2020-02-01,2020,2,"brazil","power_sd_mtco2",3.75437430945944
2020-02-01,2020,2,"brazil","industry_fit_mtco2",9.05219744125543
2020-02-01,2020,2,"brazil","industry_sd_mtco2",1.47208031795997
2020-02-01,2020,2,"brazil","aviation_fit_mtco2",0.811499999999991
2020-02-01,2020,2,"brazil","aviation_sd_mtco2",0.0352307465058262
2020-02-01,2020,2,"brazil","transport_fit_mtco2",13.7689999999998
2020-02-01,2020,2,"brazil","transport_sd_mtco2",0.628880081729281
2020-02-01,2020,2,"brazil","residential_fit_mtco2",2.94616666666663
2020-02-01,2020,2,"brazil","residential_sd_mtco2",0.1337648287135
2020-02-01,2020,2,"brazil","total_pred_mtco2",30.5117094477095
2020-02-01,2020,2,"brazil","total_pred_sd_mtco2",4.08374476554915
2020-02-01,2020,2,"brazil","power_lwr_mtco2",-3.57590327913127
2020-02-01,2020,2,"brazil","power_upr_mtco2",11.4415939587065
2020-02-01,2020,2,"brazil","industry_lwr_mtco2",6.10803680533549
2020-02-01,2020,2,"brazil","industry_upr_mtco2",11.9963580771754
2020-02-01,2020,2,"brazil","residential_lwr_mtco2",2.67863700923963
2020-02-01,2020,2,"brazil","residential_upr_mtco2",3.21369632409363
2020-02-01,2020,2,"brazil","transport_lwr_mtco2",12.5112398365413
2020-02-01,2020,2,"brazil","transport_upr_mtco2",15.0267601634584
2020-02-01,2020,2,"brazil","aviation_lwr_mtco2",0.741038506988338
2020-02-01,2020,2,"brazil","aviation_upr_mtco2",0.881961493011643
2020-02-01,2020,2,"brazil","total_pred_lwr_mtco2",22.3442199166112
2020-02-01,2020,2,"brazil","total_pred_upr_mtco2",38.6791989788078
2020-02-01,2020,2,"china","power_fit_mtco2",350.474117995521
2020-02-01,2020,2,"china","power_sd_mtco2",69.2598111111139
2020-02-01,2020,2,"china","industry_fit_mtco2",285.447144502004
2020-02-01,2020,2,"china","industry_sd_mtco2",8.75626969645115
2020-02-01,2020,2,"china","aviation_fit_mtco2",5.33816666666667
2020-02-01,2020,2,"china","aviation_sd_mtco2",0.0882433408464282
2020-02-01,2020,2,"china","transport_fit_mtco2",79.3509166666688
2020-02-01,2020,2,"china","transport_sd_mtco2",1.33213288199113
2020-02-01,2020,2,"china","residential_fit_mtco2",68.7497500000008
2020-02-01,2020,2,"china","residential_sd_mtco2",1.51800785643288
2020-02-01,2020,2,"china","total_pred_mtco2",789.360095830861
2020-02-01,2020,2,"china","total_pred_sd_mtco2",69.8403923736031
2020-02-01,2020,2,"china","power_lwr_mtco2",211.954495773293
2020-02-01,2020,2,"china","power_upr_mtco2",488.993740217749
2020-02-01,2020,2,"china","industry_lwr_mtco2",267.934605109102
2020-02-01,2020,2,"china","industry_upr_mtco2",302.959683894906
2020-02-01,2020,2,"china","residential_lwr_mtco2",65.7137342871351
2020-02-01,2020,2,"china","residential_upr_mtco2",71.7857657128666
2020-02-01,2020,2,"china","transport_lwr_mtco2",76.6866509026865
2020-02-01,2020,2,"china","transport_upr_mtco2",82.015182430651
2020-02-01,2020,2,"china","aviation_lwr_mtco2",5.16167998497381
2020-02-01,2020,2,"china","aviation_upr_mtco2",5.51465334835952
2020-02-01,2020,2,"china","total_pred_lwr_mtco2",649.679311083655
2020-02-01,2020,2,"china","total_pred_upr_mtco2",929.040880578068
2020-02-01,2020,2,"europe","power_fit_mtco2",91.2368577247875
2020-02-01,2020,2,"europe","power_sd_mtco2",21.3023256072766
2020-02-01,2020,2,"europe","industry_fit_mtco2",53.4469001479284
2020-02-01,2020,2,"europe","industry_sd_mtco2",0.756962724381469
2020-02-01,2020,2,"europe","aviation_fit_mtco2",1.3765
2020-02-01,2020,2,"europe","aviation_sd_mtco2",0.00907416188759377
2020-02-01,2020,2,"europe","transport_fit_mtco2",73.8820833333335
2020-02-01,2020,2,"europe","transport_sd_mtco2",0.832863418514238
2020-02-01,2020,2,"europe","residential_fit_mtco2",52.7840000000001
2020-02-01,2020,2,"europe","residential_sd_mtco2",1.92669609392234
2020-02-01,2020,2,"europe","total_pred_mtco2",272.726341206049
2020-02-01,2020,2,"europe","total_pred_sd_mtco2",21.4188694962452
2020-02-01,2020,2,"europe","power_lwr_mtco2",48.6322065102343
2020-02-01,2020,2,"europe","power_upr_mtco2",133.841508939341
2020-02-01,2020,2,"europe","industry_lwr_mtco2",51.9329746991655
2020-02-01,2020,2,"europe","industry_upr_mtco2",54.9608255966913
2020-02-01,2020,2,"europe","residential_lwr_mtco2",48.9306078121554
2020-02-01,2020,2,"europe","residential_upr_mtco2",56.6373921878448
2020-02-01,2020,2,"europe","transport_lwr_mtco2",72.216356496305
2020-02-01,2020,2,"europe","transport_upr_mtco2",75.547810170362
2020-02-01,2020,2,"europe","aviation_lwr_mtco2",1.35835167622481
2020-02-01,2020,2,"europe","aviation_upr_mtco2",1.39464832377519
2020-02-01,2020,2,"europe","total_pred_lwr_mtco2",229.888602213559
2020-02-01,2020,2,"europe","total_pred_upr_mtco2",315.56408019854
2020-02-01,2020,2,"france","power_fit_mtco2",3.34425600999396
2020-02-01,2020,2,"france","power_sd_mtco2",2.79989646866925
2020-02-01,2020,2,"france","industry_fit_mtco2",5.11593431471192
2020-02-01,2020,2,"france","industry_sd_mtco2",0.595048725860738
2020-02-01,2020,2,"france","aviation_fit_mtco2",0.192333333333332
2020-02-01,2020,2,"france","aviation_sd_mtco2",0.00185225553900203
2020-02-01,2020,2,"france","transport_fit_mtco2",9.64075
2020-02-01,2020,2,"france","transport_sd_mtco2",0.0811212507301926
2020-02-01,2020,2,"france","residential_fit_mtco2",6.71166666666667
2020-02-01,2020,2,"france","residential_sd_mtco2",0.26741421482886
2020-02-01,2020,2,"france","total_pred_mtco2",25.0049403247059
2020-02-01,2020,2,"france","total_pred_sd_mtco2",2.87603853796819
2020-02-01,2020,2,"france","power_lwr_mtco2",-2.25553692734455
2020-02-01,2020,2,"france","power_upr_mtco2",8.94404894733247
2020-02-01,2020,2,"france","industry_lwr_mtco2",3.92583686299044
2020-02-01,2020,2,"france","industry_upr_mtco2",6.3060317664334
2020-02-01,2020,2,"france","residential_lwr_mtco2",6.17683823700895
2020-02-01,2020,2,"france","residential_upr_mtco2",7.24649509632439
2020-02-01,2020,2,"france","transport_lwr_mtco2",9.47850749853961
2020-02-01,2020,2,"france","transport_upr_mtco2",9.80299250146038
2020-02-01,2020,2,"france","aviation_lwr_mtco2",0.188628822255328
2020-02-01,2020,2,"france","aviation_upr_mtco2",0.196037844411337
2020-02-01,2020,2,"france","total_pred_lwr_mtco2",19.2528632487695
2020-02-01,2020,2,"france","total_pred_upr_mtco2",30.7570174006423
2020-02-01,2020,2,"germany","power_fit_mtco2",24.6146892080411
2020-02-01,2020,2,"germany","power_sd_mtco2",7.53541521812361
2020-02-01,2020,2,"germany","industry_fit_mtco2",10.3379890492555
2020-02-01,2020,2,"germany","industry_sd_mtco2",0.588151262565675
2020-02-01,2020,2,"germany","aviation_fit_mtco2",0.173999999999999
2020-02-01,2020,2,"germany","aviation_sd_mtco2",0.00614323663872593
2020-02-01,2020,2,"germany","transport_fit_mtco2",12.3733333333332
2020-02-01,2020,2,"germany","transport_sd_mtco2",0.434786274672797
2020-02-01,2020,2,"germany","residential_fit_mtco2",11.6558333333333
2020-02-01,2020,2,"germany","residential_sd_mtco2",0.573754237785106
2020-02-01,2020,2,"germany","total_pred_mtco2",59.1558449239632
2020-02-01,2020,2,"germany","total_pred_sd_mtco2",7.59254075962474
2020-02-01,2020,2,"germany","power_lwr_mtco2",9.54385877179389
2020-02-01,2020,2,"germany","power_upr_mtco2",39.6855196442883
2020-02-01,2020,2,"germany","industry_lwr_mtco2",9.16168652412415
2020-02-01,2020,2,"germany","industry_upr_mtco2",11.5142915743868
2020-02-01,2020,2,"germany","residential_lwr_mtco2",10.5083248577631
2020-02-01,2020,2,"germany","residential_upr_mtco2",12.8033418089035
2020-02-01,2020,2,"germany","transport_lwr_mtco2",11.5037607839877
2020-02-01,2020,2,"germany","transport_upr_mtco2",13.2429058826788
2020-02-01,2020,2,"germany","aviation_lwr_mtco2",0.161713526722547
2020-02-01,2020,2,"germany","aviation_upr_mtco2",0.186286473277451
2020-02-01,2020,2,"germany","total_pred_lwr_mtco2",43.9707634047137
2020-02-01,2020,2,"germany","total_pred_upr_mtco2",74.3409264432127
2020-02-01,2020,2,"india","power_fit_mtco2",101.970735612869
2020-02-01,2020,2,"india","power_sd_mtco2",21.0863845216503
2020-02-01,2020,2,"india","industry_fit_mtco2",63.1804857126695
2020-02-01,2020,2,"india","industry_sd_mtco2",3.4738856579043
2020-02-01,2020,2,"india","aviation_fit_mtco2",0.629833333333342
2020-02-01,2020,2,"india","aviation_sd_mtco2",0.00830651655361399
2020-02-01,2020,2,"india","transport_fit_mtco2",26.2525833333338
2020-02-01,2020,2,"india","transport_sd_mtco2",0.379240118017884
2020-02-01,2020,2,"india","residential_fit_mtco2",17.8073333333335
2020-02-01,2020,2,"india","residential_sd_mtco2",0.291174858754812
2020-02-01,2020,2,"india","total_pred_mtco2",209.840971325539
2020-02-01,2020,2,"india","total_pred_sd_mtco2",21.3759717585608
2020-02-01,2020,2,"india","power_lwr_mtco2",59.7979665695683
2020-02-01,2020,2,"india","power_upr_mtco2",144.14350465617
2020-02-01,2020,2,"india","industry_lwr_mtco2",56.2327143968609
2020-02-01,2020,2,"india","industry_upr_mtco2",70.1282570284781
2020-02-01,2020,2,"india","residential_lwr_mtco2",17.2249836158239
2020-02-01,2020,2,"india","residential_upr_mtco2",18.3896830508431
2020-02-01,2020,2,"india","transport_lwr_mtco2",25.4941030972981
2020-02-01,2020,2,"india","transport_upr_mtco2",27.0110635693696
2020-02-01,2020,2,"india","aviation_lwr_mtco2",0.613220300226115
2020-02-01,2020,2,"india","aviation_upr_mtco2",0.64644636644057
2020-02-01,2020,2,"india","total_pred_lwr_mtco2",167.089027808418
2020-02-01,2020,2,"india","total_pred_upr_mtco2",252.592914842661
2020-02-01,2020,2,"italy","power_fit_mtco2",7.69795972602224
2020-02-01,2020,2,"italy","power_sd_mtco2",4.76309671754565
2020-02-01,2020,2,"italy","industry_fit_mtco2",4.52890052199351
2020-02-01,2020,2,"italy","industry_sd_mtco2",0.257047616998926
2020-02-01,2020,2,"italy","aviation_fit_mtco2",0.153833333333332
2020-02-01,2020,2,"italy","aviation_sd_mtco2",0.00641640140430344
2020-02-01,2020,2,"italy","transport_fit_mtco2",7.43708333333325
2020-02-01,2020,2,"italy","transport_sd_mtco2",0.304795169820558
2020-02-01,2020,2,"italy","residential_fit_mtco2",6.38250000000005
2020-02-01,2020,2,"italy","residential_sd_mtco2",0.246513958088136
2020-02-01,2020,2,"italy","total_pred_mtco2",26.2002769146824
2020-02-01,2020,2,"italy","total_pred_sd_mtco2",4.78611264131802
2020-02-01,2020,2,"italy","power_lwr_mtco2",-1.82823370906906
2020-02-01,2020,2,"italy","power_upr_mtco2",17.2241531611135
2020-02-01,2020,2,"italy","industry_lwr_mtco2",4.01480528799566
2020-02-01,2020,2,"italy","industry_upr_mtco2",5.04299575599136
2020-02-01,2020,2,"italy","residential_lwr_mtco2",5.88947208382378
2020-02-01,2020,2,"italy","residential_upr_mtco2",6.87552791617632
2020-02-01,2020,2,"italy","transport_lwr_mtco2",6.82749299369213
2020-02-01,2020,2,"italy","transport_upr_mtco2",8.04667367297436
2020-02-01,2020,2,"italy","aviation_lwr_mtco2",0.141000530524725
2020-02-01,2020,2,"italy","aviation_upr_mtco2",0.166666136141939
2020-02-01,2020,2,"italy","total_pred_lwr_mtco2",16.6280516320463
2020-02-01,2020,2,"italy","total_pred_upr_mtco2",35.7725021973184
2020-02-01,2020,2,"japan","power_fit_mtco2",53.0244054578819
2020-02-01,2020,2,"japan","power_sd_mtco2",9.1689485817946
2020-02-01,2020,2,"japan","industry_fit_mtco2",20.8488391321944
2020-02-01,2020,2,"japan","industry_sd_mtco2",2.24717706698587
2020-02-01,2020,2,"japan","aviation_fit_mtco2",0.723333333333329
2020-02-01,2020,2,"japan","aviation_sd_mtco2",0.011682106489419
2020-02-01,2020,2,"japan","transport_fit_mtco2",14.3119999999999
2020-02-01,2020,2,"japan","transport_sd_mtco2",0.230110811279432
2020-02-01,2020,2,"japan","residential_fit_mtco2",8.83499999999992
2020-02-01,2020,2,"japan","residential_sd_mtco2",0.101504805317984
2020-02-01,2020,2,"japan","total_pred_mtco2",97.7435779234095
2020-02-01,2020,2,"japan","total_pred_sd_mtco2",9.44366526029818
2020-02-01,2020,2,"japan","power_lwr_mtco2",34.6865082942927
2020-02-01,2020,2,"japan","power_upr_mtco2",71.3623026214711
2020-02-01,2020,2,"japan","industry_lwr_mtco2",16.3544849982227
2020-02-01,2020,2,"japan","industry_upr_mtco2",25.3431932661661
2020-02-01,2020,2,"japan","residential_lwr_mtco2",8.63199038936395
2020-02-01,2020,2,"japan","residential_upr_mtco2",9.03800961063588
2020-02-01,2020,2,"japan","transport_lwr_mtco2",13.8517783774411
2020-02-01,2020,2,"japan","transport_upr_mtco2",14.7722216225588
2020-02-01,2020,2,"japan","aviation_lwr_mtco2",0.699969120354491
2020-02-01,2020,2,"japan","aviation_upr_mtco2",0.746697546312167
2020-02-01,2020,2,"japan","total_pred_lwr_mtco2",78.8562474028131
2020-02-01,2020,2,"japan","total_pred_upr_mtco2",116.630908444006
2020-02-01,2020,2,"russia","power_fit_mtco2",77.6006688297823
2020-02-01,2020,2,"russia","power_sd_mtco2",10.1269934403868
2020-02-01,2020,2,"russia","industry_fit_mtco2",20.1910831790196
2020-02-01,2020,2,"russia","industry_sd_mtco2",0.0807407712689439
2020-02-01,2020,2,"russia","aviation_fit_mtco2",1.28633333333334
2020-02-01,2020,2,"russia","aviation_sd_mtco2",0.07611796254076
2020-02-01,2020,2,"russia","transport_fit_mtco2",19.5904166666668
2020-02-01,2020,2,"russia","transport_sd_mtco2",0.90432565825157
2020-02-01,2020,2,"russia","residential_fit_mtco2",14.6852500000002
2020-02-01,2020,2,"russia","residential_sd_mtco2",0.512346050995847
2020-02-01,2020,2,"russia","total_pred_mtco2",133.353752008802
2020-02-01,2020,2,"russia","total_pred_sd_mtco2",10.1807962620881
2020-02-01,2020,2,"russia","power_lwr_mtco2",57.3466819490087
2020-02-01,2020,2,"russia","power_upr_mtco2",97.8546557105559
2020-02-01,2020,2,"russia","industry_lwr_mtco2",20.0296016364817
2020-02-01,2020,2,"russia","industry_upr_mtco2",20.3525647215575
2020-02-01,2020,2,"russia","residential_lwr_mtco2",13.6605578980085
2020-02-01,2020,2,"russia","residential_upr_mtco2",15.7099421019919
2020-02-01,2020,2,"russia","transport_lwr_mtco2",17.7817653501637
2020-02-01,2020,2,"russia","transport_upr_mtco2",21.39906798317
2020-02-01,2020,2,"russia","aviation_lwr_mtco2",1.13409740825182
2020-02-01,2020,2,"russia","aviation_upr_mtco2",1.43856925841486
2020-02-01,2020,2,"russia","total_pred_lwr_mtco2",112.992159484626
2020-02-01,2020,2,"russia","total_pred_upr_mtco2",153.715344532978
2020-02-01,2020,2,"spain","power_fit_mtco2",3.02625901446227
2020-02-01,2020,2,"spain","power_sd_mtco2",2.80063595964327
2020-02-01,2020,2,"spain","industry_fit_mtco2",5.26348564930078
2020-02-01,2020,2,"spain","industry_sd_mtco2",0.20941244130296
2020-02-01,2020,2,"spain","aviation_fit_mtco2",0.479000000000004
2020-02-01,2020,2,"spain","aviation_sd_mtco2",0.00588979723231816
2020-02-01,2020,2,"spain","transport_fit_mtco2",7.20766666666676
2020-02-01,2020,2,"spain","transport_sd_mtco2",0.0871654129579132
2020-02-01,2020,2,"spain","residential_fit_mtco2",3.10891666666672
2020-02-01,2020,2,"spain","residential_sd_mtco2",0.0839660803188804
2020-02-01,2020,2,"spain","total_pred_mtco2",19.0853279970965
2020-02-01,2020,2,"spain","total_pred_sd_mtco2",2.81106708397205
2020-02-01,2020,2,"spain","power_lwr_mtco2",-2.57501290482427
2020-02-01,2020,2,"spain","power_upr_mtco2",8.62753093374881
2020-02-01,2020,2,"spain","industry_lwr_mtco2",4.84466076669486
